u_id,home,name
35024733,1080,OSNA
68260008,1187,OSNA
96566348,899,OSNA
63850195,642,OSNA
18738028,701,OSNA
26657376,1083,OSNA
95335876,1552,OSNA
36717507,598,OSNA
73163222,1172,OSNA
9902948,1530,OSNA
56875711,1071,OSNA
6478744,881,OSNA
16721916,763,OSNA
78893265,1255,OSNA
87876426,1156,OSNA
93011844,388,OSNA
77293965,1216,OSNA
75400734,1259,OSNA
84555809,674,OSNA
64155884,1213,OSNA
57134125,1529,OSNA
30230836,1654,OSNA
9655421,721,OSNA
71572777,1344,OSNA
18071703,881,OSNA
64724327,823,OSNA
72796338,1040,OSNA
83104328,1494,OSNA
71368628,762,OSNA
95991240,629,OSNA
24275703,962,OSNA
97983617,1460,OSNA
16677594,805,OSNA
34405942,647,OSNA
73281785,785,OSNA
58072176,1166,OSNA
41846459,1256,OSNA
27297477,757,OSNA
64159927,1172,OSNA
86655186,1438,OSNA
16973229,610,OSNA
69341110,1630,OSNA
21166294,880,OSNA
74194881,407,OSNA
33308697,630,OSNA
70302675,339,OSNA
22339552,1192,OSNA
87229548,786,OSNA
32819460,1646,OSNA
44234044,1461,OSNA
65916639,1472,OSNA
81434398,1437,OSNA
76683693,1582,OSNA
13379497,1494,OSNA
79539246,579,OSNA
17927849,1500,OSNA
78437647,1325,OSNA
72970167,339,OSNA
86189015,1290,OSNA
78393236,1271,OSNA
91603269,502,OSNA
91487096,594,OSNA
93794933,1236,OSNA
73001255,777,OSNA
1233119,594,OSNA
69698665,1342,OSNA
37828044,1613,OSNA
58945726,611,OSNA
9443540,630,OSNA
13539136,1435,OSNA
84125612,1238,OSNA
73815805,1217,OSNA
23716412,1431,OSNA
96552023,741,OSNA
29788007,1387,OSNA
39634651,1426,OSNA
14377809,1173,OSNA
18253619,1462,OSNA
29309699,1400,OSNA
21440597,862,OSNA
30369997,1259,OSNA
12242961,1442,OSNA
79013481,1273,OSNA
28589987,1630,OSNA
33854632,1541,OSNA
59100625,1459,OSNA
5931835,853,OSNA
31873070,1460,OSNA
99866060,593,OSNA
50887198,407,OSNA
89448803,701,OSNA
10025138,1629,OSNA
73143964,898,OSNA
93957111,1256,OSNA
95544984,354,OSNA
23753082,849,OSNA
22822819,881,OSNA
37800241,576,OSNA
29625866,1114,OSNA
67222526,1639,OSNA
29600197,1611,OSNA
57042885,1471,OSNA
82978180,1611,OSNA
19334079,1295,OSNA
43475385,1436,OSNA
81466518,1541,OSNA
73773629,339,OSNA
28351350,1034,OSNA
33580842,1194,OSNA
51527929,1210,OSNA
62353733,1234,OSNA
13565884,406,OSNA
68205147,1423,OSNA
7324330,906,OSNA
87954013,757,OSNA
17009485,1486,OSNA
36778671,1103,OSNA
85420990,1382,OSNA
18105267,1443,OSNA
28950410,1395,OSNA
5757735,1462,OSNA
46524481,1438,OSNA
67692027,354,OSNA
28663902,645,OSNA
88838991,762,OSNA
50371167,1135,OSNA
62001166,763,OSNA
9098239,963,OSNA
14685693,899,OSNA
53191009,1461,OSNA
13996439,1620,OSNA
83928738,1576,OSNA
68105691,407,OSNA
19864451,1191,OSNA
28356126,851,OSNA
36502804,406,OSNA
56198451,1239,OSNA
26598296,629,OSNA
84785202,880,OSNA
72189033,339,OSNA
66761244,800,OSNA
69884040,701,OSNA
69043530,1609,OSNA
86317500,1443,OSNA
11921547,937,OSNA
84352925,1092,OSNA
80249466,1216,OSNA
35289836,1383,OSNA
94561053,1257,OSNA
8226273,480,OSNA
80351283,1620,OSNA
61680161,1629,OSNA
74406811,1603,OSNA
92478207,1646,OSNA
23413811,1436,OSNA
35673649,1221,OSNA
82265092,862,OSNA
80457520,647,OSNA
11197348,1309,OSNA
78408110,500,OSNA
52967098,1530,OSNA
55356829,1178,OSNA
63543140,355,OSNA
33185683,1488,OSNA
19538070,1449,OSNA
1156658,918,OSNA
76838932,1425,OSNA
75035824,899,OSNA
30393156,1192,OSNA
31753839,1576,OSNA
59483241,1594,OSNA
62525391,786,OSNA
48205422,957,OSNA
70386410,1345,OSNA
19042130,1194,OSNA
21967291,1151,OSNA
54689276,1631,OSNA
69860902,388,OSNA
78698842,1137,OSNA
26018011,1108,OSNA
77908670,1259,OSNA
85944820,1221,OSNA
1745248,786,OSNA
29508982,1236,OSNA
70334918,424,OSNA
58035704,1576,OSNA
84582762,1136,OSNA
45553550,917,OSNA
8882479,887,OSNA
37496306,1191,OSNA
80817794,1628,OSNA
43836932,480,OSNA
28441547,762,OSNA
5049094,1654,OSNA
80780658,1539,OSNA
23869009,1384,OSNA
15160549,594,OSNA
96903362,1274,OSNA
74331598,371,OSNA
86211400,1400,OSNA
64743194,481,OSNA
47540637,1039,OSNA
2052430,1179,OSNA
59026623,1436,OSNA
14858829,1177,OSNA
30169299,1520,OSNA
1224704,1092,OSNA
93828762,1613,OSNA
38852967,1271,OSNA
50413022,1278,OSNA
24451555,1092,OSNA
39629779,1277,OSNA
40662556,387,OSNA
62613452,1130,OSNA
71882123,957,OSNA
92704793,1529,OSNA
14674386,957,OSNA
53216521,1460,OSNA
79207398,1631,OSNA
61529031,824,OSNA
36311025,1620,OSNA
12496724,899,OSNA
28888625,1371,OSNA
6902964,1604,OSNA
90753209,917,OSNA
41008790,917,OSNA
76719206,1621,OSNA
25474466,1153,OSNA
76860775,678,OSNA
55714751,1124,OSNA
70339933,898,OSNA
55999400,1235,OSNA
3898254,1621,OSNA
76416660,1256,OSNA
48413071,917,OSNA
64102881,1165,OSNA
