u_id,home,name
28367248,1461,HMLC
83830811,918,HMLC
48255314,1520,HMLC
38272512,354,HMLC
78854633,795,HMLC
7277642,370,HMLC
85006028,630,HMLC
66132985,1436,HMLC
47156687,1426,HMLC
61504477,716,HMLC
89732998,805,HMLC
2687074,842,HMLC
45023649,853,HMLC
24262297,1034,HMLC
57584054,1631,HMLC
58639460,1342,HMLC
47945888,481,HMLC
33005238,624,HMLC
44371820,579,HMLC
58546400,805,HMLC
98308819,1442,HMLC
91598898,627,HMLC
12072151,681,HMLC
20031071,823,HMLC
55147202,1343,HMLC
35306633,593,HMLC
83935862,626,HMLC
41864046,1174,HMLC
33571297,715,HMLC
64397394,502,HMLC
81220344,643,HMLC
44596382,722,HMLC
37365373,762,HMLC
55173252,937,HMLC
93695408,1449,HMLC
59702716,1554,HMLC
66053971,1173,HMLC
38354198,663,HMLC
58403740,1449,HMLC
19300564,339,HMLC
6162889,1476,HMLC
25742270,611,HMLC
35011789,615,HMLC
31074855,1194,HMLC
8547797,1188,HMLC
53073082,1357,HMLC
14753391,1556,HMLC
16090309,1471,HMLC
66384236,1566,HMLC
61448337,1216,HMLC
40608368,1554,HMLC
59662458,1357,HMLC
52002802,1425,HMLC
2650259,962,HMLC
5664820,1395,HMLC
46469593,1613,HMLC
32430776,1574,HMLC
26514574,1584,HMLC
28934587,1466,HMLC
71317028,1199,HMLC
85704074,1080,HMLC
24369004,614,HMLC
93467120,597,HMLC
12120025,1437,HMLC
99140050,1584,HMLC
42701688,1398,HMLC
676942,1483,HMLC
70920294,387,HMLC
2603619,1257,HMLC
87362887,1125,HMLC
51222304,812,HMLC
26748049,937,HMLC
90226750,880,HMLC
77937134,842,HMLC
83571785,629,HMLC
31254896,888,HMLC
71851976,1060,HMLC
57896450,944,HMLC
67051607,1192,HMLC
83070929,1562,HMLC
85256033,1472,HMLC
68130628,1114,HMLC
54016170,1483,HMLC
27903802,1384,HMLC
43423296,1471,HMLC
20545846,757,HMLC
16121074,1385,HMLC
88130067,1236,HMLC
86494422,1059,HMLC
45260751,763,HMLC
64947264,881,HMLC
22803294,785,HMLC
54838637,678,HMLC
29026850,1386,HMLC
42947235,1113,HMLC
25290145,1483,HMLC
56368925,736,HMLC
5460462,1530,HMLC
92630912,1059,HMLC
48660040,1455,HMLC
32548347,1471,HMLC
39600663,387,HMLC
94535789,962,HMLC
87487478,957,HMLC
99748316,1494,HMLC
29133323,1488,HMLC
39272959,610,HMLC
65379399,1448,HMLC
29980414,1232,HMLC
10131907,962,HMLC
63320357,1169,HMLC
32995643,1564,HMLC
20628422,1628,HMLC
41366887,1191,HMLC
53819428,1438,HMLC
45759430,1631,HMLC
20836916,1426,HMLC
52331940,1040,HMLC
71362922,962,HMLC
89917576,321,HMLC
30108940,1612,HMLC
78861921,1194,HMLC
76711791,1136,HMLC
54076544,502,HMLC
42730597,678,HMLC
5534630,698,HMLC
44105100,1530,HMLC
10125795,1612,HMLC
7681634,1079,HMLC
74156381,1471,HMLC
84519362,1131,HMLC
25346847,1483,HMLC
71914720,1137,HMLC
8258027,1060,HMLC
99515914,1450,HMLC
73810981,1151,HMLC
50281706,1092,HMLC
44850015,1194,HMLC
28839867,917,HMLC
28004251,805,HMLC
15503619,937,HMLC
91390055,937,HMLC
43283255,1398,HMLC
84826443,995,HMLC
99847828,1135,HMLC
18725884,1079,HMLC
7347685,823,HMLC
1966862,1292,HMLC
36913099,805,HMLC
94433456,1073,HMLC
90806727,1131,HMLC
45256098,1425,HMLC
88846967,630,HMLC
40153763,759,HMLC
74995616,1388,HMLC
31130476,1461,HMLC
32356564,1605,HMLC
33671345,579,HMLC
91042148,1450,HMLC
60602251,1596,HMLC
91256063,1088,HMLC
37464757,559,HMLC
15332482,1374,HMLC
28945080,1168,HMLC
63831330,1471,HMLC
32370300,1587,HMLC
53850358,741,HMLC
71966445,1359,HMLC
17022563,542,HMLC
68206777,387,HMLC
47466559,823,HMLC
65347495,1596,HMLC
86311701,1309,HMLC
22698801,1603,HMLC
26337567,1257,HMLC
64565381,1135,HMLC
16442193,1483,HMLC
511278,1484,HMLC
21980397,1239,HMLC
64544231,1612,HMLC
4156286,862,HMLC
68556935,1272,HMLC
91614153,442,HMLC
44097248,579,HMLC
6275380,1210,HMLC
4420641,1411,HMLC
82676100,1420,HMLC
38452032,924,HMLC
78200171,1312,HMLC
52799091,1556,HMLC
31437552,1431,HMLC
18193297,842,HMLC
15235298,1408,HMLC
64268356,800,HMLC
5059062,701,HMLC
34907644,1487,HMLC
33956965,1449,HMLC
88327856,1478,HMLC
12138837,781,HMLC
63307438,647,HMLC
